"Site","Date","HPB_Q_PT_m3day","HPB_Q_lm_m3day","DOC_mgL","DON_mgL","NO3_mgL","NH4_mgL","Q_m3day_flowmate","lai_MODIS"
100,2020-05-16,NA,2319.4983994418,NA,NA,NA,NA,NA,NA
100,2020-05-17,NA,2240.93869872195,NA,NA,NA,NA,NA,NA
100,2020-05-18,NA,2162.37899800211,NA,NA,NA,NA,NA,NA
100,2020-05-19,NA,22980.699688761,NA,NA,NA,NA,NA,NA
100,2020-05-20,NA,75812.0984228566,NA,NA,NA,NA,NA,NA
100,2020-05-21,NA,136892.265732536,NA,NA,NA,NA,NA,NA
100,2020-05-22,NA,64028.1433148799,NA,NA,NA,NA,NA,NA
100,2020-05-23,NA,22195.1026815625,NA,NA,NA,NA,NA,NA
100,2020-05-24,NA,15321.1288685761,NA,NA,NA,NA,NA,NA
101,2020-05-24,NA,NA,NA,NA,NA,NA,NA,4.6
100,2020-05-25,NA,12139.4609894224,NA,NA,NA,NA,NA,NA
100,2020-05-26,NA,9782.66996782705,NA,NA,NA,NA,NA,NA
100,2020-05-27,NA,8682.83415774923,NA,NA,NA,NA,NA,NA
100,2020-05-28,NA,11118.1848800644,NA,NA,NA,NA,NA,NA
100,2020-05-29,NA,8152.55617789027,NA,NA,NA,NA,NA,NA
100,2020-05-30,NA,6915.24089155272,NA,NA,NA,NA,NA,NA
100,2020-05-31,NA,6149.28380953423,NA,NA,NA,NA,NA,NA
100,2020-06-01,NA,5619.00582967528,NA,NA,NA,NA,NA,NA
100,2020-06-02,NA,5206.56740089609,NA,NA,NA,NA,NA,NA
100,2020-06-03,NA,4794.12897211691,NA,NA,NA,NA,NA,NA
100,2020-06-04,NA,4617.36964549726,NA,NA,NA,NA,NA,NA
100,2020-06-05,NA,5245.84725125602,NA,NA,NA,NA,NA,NA
100,2020-06-06,NA,4695.9293462171,NA,NA,NA,NA,NA,NA
100,2020-06-07,NA,4244.211067078,NA,NA,NA,NA,NA,NA
100,2020-06-08,NA,3753.21293757897,NA,NA,NA,NA,NA,NA
100,2020-06-09,NA,3576.45361095932,NA,NA,NA,NA,NA,NA
100,2020-06-10,NA,5874.32485701478,NA,NA,NA,NA,NA,NA
100,2020-06-11,NA,4067.45174045834,NA,NA,NA,NA,NA,NA
100,2020-06-12,NA,3380.0543591597,NA,NA,NA,NA,NA,NA
100,2020-06-13,NA,3242.57488289997,NA,NA,NA,NA,NA,NA
100,2020-06-14,NA,5992.16440809454,NA,NA,NA,NA,NA,NA
100,2020-06-15,NA,12414.4199419419,NA,NA,NA,NA,NA,NA
100,2020-06-16,NA,9625.55056638736,NA,NA,NA,NA,NA,NA
100,2020-06-17,NA,106253.982451796,NA,NA,NA,NA,NA,NA
100,2020-06-18,NA,24159.0951995586,NA,NA,NA,NA,NA,NA
100,2020-06-19,NA,19838.3116599672,NA,NA,NA,NA,NA,NA
100,2020-06-20,NA,13121.4572484205,NA,NA,NA,NA,NA,NA
100,2020-06-21,NA,9488.07109012763,NA,NA,NA,NA,NA,NA
100,2020-06-22,NA,7641.91812321128,NA,NA,NA,NA,NA,NA
100,2020-06-23,NA,7229.4796944321,NA,NA,NA,NA,NA,NA
100,2020-06-24,NA,6168.92373471419,NA,NA,NA,NA,NA,NA
100,2020-06-25,NA,5088.72784981633,NA,NA,NA,NA,NA,NA
100,2020-06-26,NA,4695.9293462171,NA,NA,NA,NA,NA,NA
100,2020-06-27,NA,4401.33046851769,NA,NA,NA,NA,NA,NA
100,2020-06-28,NA,4204.93121671807,NA,NA,NA,NA,NA,NA
100,2020-06-29,NA,3929.97226419862,NA,NA,NA,NA,NA,NA
100,2020-06-30,NA,3596.09353613928,NA,NA,NA,NA,NA,NA
100,2020-07-01,NA,3262.21480807994,NA,NA,NA,NA,NA,NA
100,2020-07-02,NA,2967.61593038052,NA,NA,NA,NA,NA,NA
100,2020-07-03,NA,2731.93682822098,NA,NA,NA,NA,NA,NA
100,2020-07-04,NA,2515.89765124141,NA,NA,NA,NA,NA,NA
100,2020-07-05,NA,2398.05810016164,NA,NA,NA,NA,NA,NA
100,2020-07-06,NA,2299.85847426184,NA,NA,NA,NA,NA,NA
100,2020-07-07,NA,2162.37899800211,NA,NA,NA,NA,NA,NA
100,2020-07-08,NA,2083.81929728226,NA,NA,NA,NA,NA,NA
100,2020-07-09,NA,2005.25959656242,NA,NA,NA,NA,NA,NA
100,2020-07-10,NA,1946.33982102254,NA,NA,NA,NA,NA,NA
100,2020-07-11,NA,1926.69989584257,NA,NA,NA,NA,NA,NA
100,2020-07-12,NA,1848.14019512273,NA,NA,NA,NA,NA,NA
100,2020-07-13,NA,1946.33982102254,NA,NA,NA,NA,NA,NA
100,2020-07-14,NA,1789.22041958285,NA,NA,NA,NA,NA,NA
100,2020-07-15,NA,1710.660718863,NA,NA,NA,NA,169.344,NA
100,2020-07-16,NA,1651.74094332312,NA,NA,NA,NA,NA,NA
100,2020-07-17,NA,1612.4610929632,NA,NA,NA,NA,NA,NA
100,2020-07-18,NA,1573.18124260327,NA,NA,NA,NA,NA,NA
100,2020-07-19,NA,1520.15344461738,NA,NA,NA,NA,NA,NA
100,2020-07-20,NA,1412.13385612759,NA,NA,NA,NA,NA,NA
100,2020-07-21,NA,1390.52993842963,NA,NA,NA,NA,NA,NA
100,2020-07-22,NA,1412.13385612759,NA,NA,NA,NA,120.096,NA
300,2020-07-22,NA,NA,NA,NA,NA,NA,357.696,NA
100,2020-07-23,NA,1592.82116778323,NA,NA,NA,NA,NA,NA
100,2020-07-24,NA,1651.74094332312,NA,NA,NA,NA,NA,NA
100,2020-07-25,NA,1710.660718863,NA,NA,NA,NA,NA,NA
100,2020-07-26,NA,1508.3694895094,NA,NA,NA,NA,NA,NA
100,2020-07-27,NA,1410.1698636096,NA,NA,NA,NA,NA,NA
100,2020-07-28,NA,1205.914641738,NA,NA,NA,NA,NA,NA
100,2020-07-29,NA,982.019494686441,NA,NA,NA,NA,NA,NA
100,2020-07-30,NA,1260.90643224189,NA,NA,NA,NA,NA,NA
100,2020-07-31,NA,1632.10101814316,NA,NA,NA,NA,NA,NA
100,2020-08-01,NA,1368.92602073168,NA,NA,NA,NA,NA,NA
100,2020-08-02,NA,1225.55456691796,NA,NA,NA,NA,NA,NA
100,2020-08-03,NA,2339.13832462176,NA,NA,NA,NA,NA,NA
100,2020-08-04,NA,1502.47751195541,NA,NA,NA,NA,NA,NA
100,2020-08-05,NA,1730.30064404296,NA,NA,NA,NA,228.96,NA
300,2020-08-05,NA,NA,NA,NA,NA,NA,778.896,NA
100,2020-08-06,NA,2201.65884836203,NA,NA,NA,NA,NA,NA
100,2020-08-07,NA,1710.660718863,NA,NA,NA,NA,NA,NA
100,2020-08-08,NA,1402.31389353761,NA,NA,NA,NA,NA,NA
100,2020-08-09,NA,1311.97023770979,NA,NA,NA,NA,NA,NA
100,2020-08-10,NA,1172.52676893206,NA,NA,NA,NA,NA,NA
100,2020-08-11,NA,1088.07509065823,NA,NA,NA,NA,NA,NA
100,2020-08-12,NA,1251.08646965191,NA,NA,NA,NA,NA,NA
101,2020-08-12,NA,NA,NA,NA,NA,NA,NA,2.4
100,2020-08-13,NA,1158.77882130609,NA,NA,NA,NA,NA,NA
100,2020-08-14,NA,1522.11743713537,NA,NA,NA,NA,NA,NA
100,2020-08-15,NA,2535.53757642137,NA,NA,NA,NA,NA,NA
100,2020-08-16,NA,2790.85660376087,NA,NA,NA,NA,NA,NA
100,2020-08-17,NA,1965.9797462025,NA,NA,NA,NA,NA,NA
100,2020-08-18,NA,1563.36128001329,NA,NA,NA,NA,NA,NA
100,2020-08-19,NA,1355.1780731057,1,0.008,0.116,0.006,291.168,NA
300,2020-08-19,NA,NA,1.1,0.074,0.017,0.009,2229.12,NA
100,2020-08-20,NA,1211.80661929199,NA,NA,NA,NA,NA,NA
100,2020-08-21,NA,1198.05867166601,NA,NA,NA,NA,NA,NA
100,2020-08-22,NA,1319.82620778177,NA,NA,NA,NA,NA,NA
100,2020-08-23,NA,1504.44150447341,NA,NA,NA,NA,NA,NA
100,2020-08-24,NA,1311.97023770979,NA,NA,NA,NA,NA,NA
100,2020-08-25,NA,1143.06688116212,NA,NA,NA,NA,NA,NA
100,2020-08-26,NA,1033.08330015434,NA,NA,NA,NA,NA,NA
100,2020-08-27,NA,972.19953209646,NA,NA,NA,NA,NA,NA
100,2020-08-28,NA,934.883674254534,NA,NA,NA,NA,NA,NA
100,2020-08-29,NA,950.595614398503,NA,NA,NA,NA,NA,NA
100,2020-08-30,NA,934.883674254534,NA,NA,NA,NA,NA,NA
100,2020-08-31,NA,1691.02079368304,NA,NA,NA,NA,NA,NA
100,2020-09-01,NA,1946.33982102254,NA,NA,NA,NA,NA,NA
100,2020-09-02,NA,1592.82116778323,NA,NA,NA,NA,NA,NA
100,2020-09-03,NA,1323.75419281777,NA,NA,NA,NA,NA,NA
100,2020-09-04,NA,1123.42695598216,NA,NA,NA,NA,NA,NA
100,2020-09-05,NA,1007.55139742039,NA,NA,NA,NA,NA,NA
100,2020-09-06,NA,934.883674254534,NA,NA,NA,NA,NA,NA
100,2020-09-07,NA,934.883674254534,NA,NA,NA,NA,NA,NA
100,2020-09-08,NA,915.243749074573,NA,NA,NA,NA,NA,NA
100,2020-09-09,NA,877.927891232647,NA,NA,NA,NA,NA,NA
100,2020-09-10,NA,877.927891232647,NA,NA,NA,NA,NA,NA
100,2020-09-11,NA,862.215951088678,NA,NA,NA,NA,NA,NA
100,2020-09-12,NA,822.936100728755,NA,NA,NA,NA,NA,NA
100,2020-09-13,NA,822.936100728755,NA,NA,NA,NA,NA,NA
100,2020-09-14,NA,779.728265332841,NA,NA,NA,NA,NA,NA
100,2020-09-15,NA,769.90830274286,NA,NA,NA,NA,NA,NA
100,2020-09-16,NA,769.90830274286,NA,NA,NA,NA,NA,NA
100,2020-09-17,NA,1176.45475396806,NA,NA,NA,NA,NA,NA
100,2020-09-18,NA,1270.72639483187,NA,NA,NA,NA,NA,NA
100,2020-09-19,NA,987.911472240429,NA,NA,NA,NA,NA,NA
100,2020-09-20,NA,927.027704182549,NA,NA,NA,NA,NA,NA
100,2020-09-21,NA,862.215951088678,NA,NA,NA,NA,NA,NA
100,2020-09-22,NA,822.936100728755,NA,NA,NA,NA,NA,NA
100,2020-09-23,NA,807.224160584786,NA,NA,NA,NA,186.624,NA
300,2020-09-23,NA,NA,NA,NA,NA,NA,643.68,NA
300,2020-09-23,NA,NA,NA,NA,NA,NA,285.12,NA
100,2020-09-24,NA,783.656250368833,NA,NA,NA,NA,NA,NA
100,2020-09-25,NA,2240.93869872195,NA,NA,NA,NA,NA,NA
100,2020-09-26,NA,2515.89765124141,NA,NA,NA,NA,NA,NA
100,2020-09-27,NA,1808.86034476281,NA,NA,NA,NA,NA,NA
100,2020-09-28,NA,1547.64933986932,NA,NA,NA,NA,NA,NA
100,2020-09-29,NA,2614.09727714122,NA,NA,NA,NA,NA,NA
100,2020-09-30,NA,2987.25585556048,NA,NA,NA,NA,NA,NA
100,2020-10-01,NA,2221.29877354199,NA,NA,NA,NA,NA,NA
100,2020-10-02,NA,1848.14019512273,NA,NA,NA,NA,NA,NA
100,2020-10-03,NA,1651.74094332312,NA,NA,NA,NA,NA,NA
100,2020-10-04,NA,1518.18945209938,NA,NA,NA,NA,NA,NA
100,2020-10-05,NA,1435.70176634354,NA,NA,NA,NA,NA,NA
100,2020-10-06,NA,1435.70176634354,NA,NA,NA,NA,NA,NA
100,2020-10-07,NA,1410.1698636096,NA,NA,NA,NA,NA,NA
101,2020-10-07,NA,NA,NA,NA,NA,NA,NA,2.6
100,2020-10-08,NA,1372.85400576767,NA,NA,NA,NA,NA,NA
100,2020-10-09,NA,1368.92602073168,NA,NA,NA,NA,NA,NA
100,2020-10-10,NA,1592.82116778323,NA,NA,NA,NA,NA,NA
100,2020-10-11,NA,3517.53383541943,NA,NA,NA,NA,NA,NA
100,2020-10-12,NA,4735.20919657703,NA,NA,NA,NA,NA,NA
100,2020-10-13,NA,3497.89391023947,NA,NA,NA,NA,NA,NA
100,2020-10-14,NA,2928.3360800206,NA,NA,NA,NA,NA,NA
100,2020-10-15,NA,2574.81742678129,NA,NA,NA,NA,NA,NA
100,2020-10-16,NA,2358.77824980172,NA,NA,NA,NA,NA,NA
100,2020-10-17,NA,2182.01892318207,NA,NA,NA,NA,NA,NA
100,2020-10-18,NA,2103.45922246223,NA,NA,NA,NA,NA,NA
100,2020-10-19,NA,2044.53944692234,NA,NA,NA,NA,NA,NA
100,2020-10-20,NA,2024.89952174238,NA,NA,NA,NA,NA,NA
100,2020-10-21,NA,1946.33982102254,NA,NA,NA,NA,NA,NA
100,2020-10-22,NA,1946.33982102254,NA,NA,NA,NA,NA,NA
100,2020-10-23,NA,1946.33982102254,NA,NA,NA,NA,NA,NA
101,2020-10-23,NA,NA,NA,NA,NA,NA,NA,1.4
100,2020-10-24,NA,1985.61967138246,NA,NA,NA,NA,NA,NA
100,2020-10-25,NA,3105.09540664025,NA,NA,NA,NA,NA,NA
100,2020-10-26,NA,2771.21667858091,NA,NA,NA,NA,NA,NA
100,2020-10-27,NA,2515.89765124141,NA,NA,NA,NA,NA,NA
100,2020-10-28,NA,2437.33795052157,NA,NA,NA,NA,NA,NA
100,2020-10-29,NA,21605.9049261637,NA,NA,NA,NA,NA,NA
100,2020-10-30,NA,6758.12149011303,NA,NA,NA,NA,NA,NA
100,2020-10-31,NA,4519.17001959745,NA,NA,NA,NA,NA,NA
100,2020-11-01,NA,4303.13084261788,NA,NA,NA,NA,NA,NA
100,2020-11-02,NA,3871.05248865873,NA,NA,NA,NA,NA,NA
100,2020-11-03,NA,3340.77450879978,NA,NA,NA,NA,NA,NA
100,2020-11-04,NA,2830.13645412079,NA,NA,NA,NA,NA,NA
100,2020-11-05,NA,2614.09727714122,NA,NA,NA,NA,NA,NA
100,2020-11-06,NA,2398.05810016164,NA,NA,NA,NA,NA,NA
100,2020-11-07,NA,2280.21854908188,NA,NA,NA,NA,NA,NA
100,2020-11-08,NA,2182.01892318207,NA,NA,NA,NA,NA,NA
101,2020-11-08,NA,NA,NA,NA,NA,NA,NA,0.5
100,2020-11-09,NA,2064.1793721023,NA,NA,NA,NA,NA,NA
100,2020-11-10,NA,2024.89952174238,NA,NA,NA,NA,NA,NA
100,2020-11-11,NA,25337.4907103563,NA,NA,NA,NA,NA,NA
100,2020-11-12,NA,52636.9867105024,NA,NA,NA,NA,NA,NA
100,2020-11-13,NA,13278.5766498601,NA,NA,NA,NA,NA,NA
100,2020-11-14,NA,8132.91625271031,NA,NA,NA,NA,NA,NA
100,2020-11-15,NA,6483.16253759357,NA,NA,NA,NA,NA,NA
100,2020-11-16,NA,5540.44612895543,NA,NA,NA,NA,NA,NA
100,2020-11-17,NA,5010.16814909648,NA,NA,NA,NA,NA,NA
100,2020-11-18,NA,4538.80994477741,NA,NA,NA,NA,NA,NA
100,2020-11-19,NA,4263.85099225796,NA,NA,NA,NA,NA,NA
100,2020-11-20,NA,3831.77263829881,NA,NA,NA,NA,NA,NA
100,2020-11-21,NA,3478.25398505951,NA,NA,NA,NA,NA,NA
100,2020-11-22,NA,3242.57488289997,NA,NA,NA,NA,NA,NA
100,2020-11-23,NA,3006.89578074044,NA,NA,NA,NA,NA,NA
100,2020-11-24,NA,2810.49652894083,NA,NA,NA,NA,NA,NA
101,2020-11-24,NA,NA,NA,NA,NA,NA,NA,0.6
100,2020-11-25,NA,2692.65697786106,NA,NA,NA,NA,NA,NA
100,2020-11-26,NA,2574.81742678129,NA,NA,NA,NA,NA,NA
100,2020-11-27,NA,2456.97787570153,NA,NA,NA,NA,NA,NA
100,2020-11-28,NA,2339.13832462176,NA,NA,NA,NA,NA,NA
100,2020-11-29,NA,2280.21854908188,NA,NA,NA,NA,NA,NA
100,2020-11-30,NA,5285.12710161594,NA,NA,NA,NA,NA,NA
100,2020-12-01,NA,4126.37151599823,NA,NA,NA,NA,NA,NA
100,2020-12-02,NA,3497.89391023947,NA,NA,NA,NA,NA,NA
100,2020-12-03,NA,3144.37525700017,NA,NA,NA,NA,NA,NA
100,2020-12-04,NA,4067.45174045834,NA,NA,NA,NA,NA,NA
100,2020-12-05,NA,10725.3863764652,NA,NA,NA,NA,NA,NA
100,2020-12-06,NA,5952.88455773462,NA,NA,NA,NA,NA,NA
100,2020-12-07,NA,5147.64762535621,NA,NA,NA,NA,NA,NA
100,2020-12-08,NA,4420.97039369765,NA,NA,NA,NA,NA,NA
100,2020-12-09,NA,3890.69241383869,NA,NA,NA,NA,NA,NA
100,2020-12-10,NA,3478.25398505951,NA,NA,NA,NA,NA,NA
101,2020-12-10,NA,NA,NA,NA,NA,NA,NA,0.7
100,2020-12-11,NA,3164.01518218013,NA,NA,NA,NA,NA,NA
100,2020-12-12,NA,2928.3360800206,NA,NA,NA,NA,NA,NA
100,2020-12-13,NA,2771.21667858091,NA,NA,NA,NA,NA,NA
100,2020-12-14,NA,6149.28380953423,NA,NA,NA,NA,NA,NA
100,2020-12-15,NA,5285.12710161594,NA,NA,NA,NA,NA,NA
100,2020-12-16,NA,5658.2856800352,NA,NA,NA,NA,NA,NA
100,2020-12-17,NA,6011.8043332745,NA,NA,NA,NA,NA,NA
100,2020-12-18,NA,5324.40695197586,NA,NA,NA,NA,NA,NA
100,2020-12-19,NA,4754.84912175699,NA,NA,NA,NA,NA,NA
100,2020-12-20,NA,4342.4106929778,NA,NA,NA,NA,NA,NA
100,2020-12-21,NA,4008.53196491846,NA,NA,NA,NA,NA,NA
100,2020-12-22,NA,3733.573012399,NA,NA,NA,NA,NA,NA
100,2020-12-23,NA,3537.17376059939,NA,NA,NA,NA,NA,NA
100,2020-12-24,NA,4146.01144117819,NA,NA,NA,NA,NA,NA
100,2020-12-25,NA,6443.88268723365,NA,NA,NA,NA,NA,NA
100,2020-12-26,NA,4931.60844837664,NA,NA,NA,NA,NA,NA
100,2020-12-27,NA,4362.05061815776,NA,NA,NA,NA,NA,NA
100,2020-12-28,NA,3988.8920397385,NA,NA,NA,NA,NA,NA
100,2020-12-29,NA,3655.01331167916,NA,NA,NA,NA,NA,NA
100,2020-12-30,NA,3458.61405987955,NA,NA,NA,NA,NA,NA
100,2020-12-31,NA,3321.13458361982,NA,NA,NA,NA,NA,NA
100,2021-01-01,NA,4401.33046851769,NA,NA,NA,NA,NA,NA
100,2021-01-02,NA,6247.48343543404,NA,NA,NA,NA,NA,NA
100,2021-01-03,NA,5324.40695197586,NA,NA,NA,NA,NA,NA
100,2021-01-04,NA,4774.48904693695,NA,NA,NA,NA,NA,NA
100,2021-01-05,NA,4362.05061815776,NA,NA,NA,NA,NA,NA
100,2021-01-06,NA,3988.8920397385,NA,NA,NA,NA,NA,NA
100,2021-01-07,NA,3733.573012399,NA,NA,NA,NA,NA,NA
100,2021-01-08,NA,3517.53383541943,NA,NA,NA,NA,NA,NA
100,2021-01-09,NA,3301.49465843986,NA,NA,NA,NA,NA,NA
101,2021-01-09,NA,NA,NA,NA,NA,NA,NA,0.7
100,2021-01-10,NA,3105.09540664025,NA,NA,NA,NA,NA,NA
100,2021-01-11,NA,2928.3360800206,NA,NA,NA,NA,NA,NA
100,2021-01-12,NA,2810.49652894083,NA,NA,NA,NA,NA,NA
100,2021-01-13,NA,2712.29690304102,NA,NA,NA,NA,NA,NA
100,2021-01-14,NA,2614.09727714122,NA,NA,NA,NA,NA,NA
100,2021-01-15,NA,2614.09727714122,NA,NA,NA,NA,NA,NA
100,2021-01-16,NA,2633.73720232118,NA,NA,NA,NA,NA,NA
100,2021-01-17,NA,2496.25772606145,NA,NA,NA,NA,NA,NA
101,2021-01-17,NA,NA,NA,NA,NA,NA,NA,0.6
100,2021-01-18,NA,2358.77824980172,NA,NA,NA,NA,NA,NA
100,2021-01-19,NA,2280.21854908188,NA,NA,NA,NA,NA,NA
100,2021-01-20,NA,2182.01892318207,NA,NA,NA,NA,NA,NA
100,2021-01-21,NA,2182.01892318207,NA,NA,NA,NA,NA,NA
100,2021-01-22,NA,2083.81929728226,NA,NA,NA,NA,NA,NA
100,2021-01-23,NA,2024.89952174238,NA,NA,NA,NA,NA,NA
100,2021-01-24,NA,2024.89952174238,NA,NA,NA,NA,NA,NA
100,2021-01-25,NA,2908.69615484063,NA,NA,NA,NA,NA,NA
101,2021-01-25,NA,NA,NA,NA,NA,NA,NA,0.5
100,2021-01-26,NA,16558.4441549137,NA,NA,NA,NA,NA,NA
100,2021-01-27,NA,6659.92186421322,NA,NA,NA,NA,NA,NA
100,2021-01-28,NA,5795.76515629493,NA,NA,NA,NA,NA,NA
100,2021-01-29,NA,4931.60844837664,NA,NA,NA,NA,NA,NA
100,2021-01-30,NA,4519.17001959745,NA,NA,NA,NA,NA,NA
100,2021-01-31,NA,4342.4106929778,NA,NA,NA,NA,NA,NA
100,2021-02-01,NA,3949.61218937858,NA,NA,NA,NA,NA,NA
100,2021-02-02,NA,3615.73346131924,NA,NA,NA,NA,NA,NA
100,2021-02-03,NA,3340.77450879978,NA,NA,NA,NA,NA,NA
100,2021-02-04,NA,3124.73533182021,NA,NA,NA,NA,NA,NA
100,2021-02-05,NA,3380.0543591597,NA,NA,NA,NA,NA,NA
100,2021-02-06,NA,3419.33420951963,NA,NA,NA,NA,NA,NA
100,2021-02-07,NA,3910.33233901865,NA,NA,NA,NA,NA,NA
100,2021-02-08,NA,3969.25211455854,NA,NA,NA,NA,NA,NA
100,2021-02-09,NA,3674.65323685912,NA,NA,NA,NA,NA,NA
100,2021-02-10,NA,3556.81368577935,NA,NA,NA,NA,NA,NA
100,2021-02-11,NA,3772.85286275893,NA,NA,NA,NA,NA,NA
100,2021-02-12,NA,4794.12897211691,NA,NA,NA,NA,NA,NA
100,2021-02-13,NA,7170.55991889222,NA,NA,NA,NA,NA,NA
100,2021-02-14,NA,8073.99647717043,NA,NA,NA,NA,NA,NA
100,2021-02-15,NA,9370.23153904787,NA,NA,NA,NA,NA,NA
100,2021-02-16,NA,14201.6531333183,NA,NA,NA,NA,NA,NA
100,2021-02-17,NA,8643.5543073893,NA,NA,NA,NA,NA,NA
100,2021-02-18,NA,9920.14944408678,NA,NA,NA,NA,NA,NA
101,2021-02-18,NA,NA,NA,NA,NA,NA,NA,0.9
100,2021-02-19,NA,11118.1848800644,NA,NA,NA,NA,NA,NA
100,2021-02-20,NA,9330.95168868795,NA,NA,NA,NA,NA,NA
100,2021-02-21,NA,7582.9983476714,NA,NA,NA,NA,NA,NA
100,2021-02-22,NA,7818.67744983093,NA,NA,NA,NA,NA,NA
100,2021-02-23,NA,7052.72036781245,NA,NA,NA,NA,NA,NA
100,2021-02-24,NA,6522.4423879535,NA,NA,NA,NA,NA,NA
100,2021-02-25,NA,6070.72410881439,NA,NA,NA,NA,NA,NA
100,2021-02-26,NA,5795.76515629493,NA,NA,NA,NA,NA,NA
100,2021-02-27,NA,7720.47782393113,NA,NA,NA,NA,NA,NA
100,2021-02-28,NA,17560.0803390917,NA,NA,NA,NA,NA,NA
100,2021-03-01,NA,12316.220316042,NA,NA,NA,NA,NA,NA
100,2021-03-02,NA,9016.71288580857,NA,NA,NA,NA,NA,NA
100,2021-03-03,NA,7622.27819803132,NA,NA,NA,NA,NA,NA
100,2021-03-04,NA,6679.56178939318,NA,NA,NA,NA,NA,NA
100,2021-03-05,NA,5952.88455773462,NA,NA,NA,NA,NA,NA
100,2021-03-06,NA,5442.24650305563,NA,NA,NA,NA,NA,NA
101,2021-03-06,NA,NA,NA,NA,NA,NA,NA,0.8
100,2021-03-07,NA,5088.72784981633,NA,NA,NA,NA,NA,NA
100,2021-03-08,NA,4656.64949585718,NA,NA,NA,NA,NA,NA
100,2021-03-09,NA,4303.13084261788,NA,NA,NA,NA,NA,NA
100,2021-03-10,NA,4028.17189009842,NA,NA,NA,NA,NA,NA
100,2021-03-11,NA,3772.85286275893,NA,NA,NA,NA,NA,NA
100,2021-03-12,NA,3615.73346131924,NA,NA,NA,NA,NA,NA
100,2021-03-13,NA,3497.89391023947,NA,NA,NA,NA,NA,NA
100,2021-03-14,NA,3360.41443397974,NA,NA,NA,NA,NA,NA
101,2021-03-14,NA,NA,NA,NA,NA,NA,NA,0.7
100,2021-03-15,NA,3242.57488289997,NA,NA,NA,NA,NA,NA
100,2021-03-16,NA,3164.01518218013,NA,NA,NA,NA,NA,NA
100,2021-03-17,NA,3046.17563110036,NA,NA,NA,NA,NA,NA
100,2021-03-18,NA,3164.01518218013,NA,NA,NA,NA,NA,NA
100,2021-03-19,NA,3438.97413469959,NA,NA,NA,NA,NA,NA
100,2021-03-20,NA,3046.17563110036,NA,NA,NA,NA,NA,NA
100,2021-03-21,NA,2908.69615484063,NA,NA,NA,NA,NA,NA
100,2021-03-22,NA,2771.21667858091,NA,NA,NA,NA,NA,NA
101,2021-03-22,NA,NA,NA,NA,NA,NA,NA,0.9
100,2021-03-23,NA,2692.65697786106,NA,NA,NA,NA,NA,NA
100,2021-03-24,NA,2692.65697786106,NA,NA,NA,NA,NA,NA
100,2021-03-25,NA,2771.21667858091,NA,NA,NA,NA,NA,NA
100,2021-03-26,NA,3910.33233901865,NA,NA,NA,NA,NA,NA
100,2021-03-27,NA,3596.09353613928,NA,NA,NA,NA,NA,NA
100,2021-03-28,NA,5186.92747571613,NA,NA,NA,NA,NA,NA
100,2021-03-29,NA,4892.32859801671,NA,NA,NA,NA,NA,NA
100,2021-03-30,NA,4185.29129153811,NA,NA,NA,NA,NA,NA
100,2021-03-31,NA,4853.04874765679,NA,NA,NA,NA,NA,NA
100,2021-04-01,NA,4538.80994477741,NA,NA,NA,NA,NA,NA
100,2021-04-02,NA,3969.25211455854,NA,NA,NA,NA,NA,NA
100,2021-04-03,NA,3615.73346131924,NA,NA,NA,NA,NA,NA
100,2021-04-04,NA,3399.69428433966,NA,NA,NA,NA,NA,NA
100,2021-04-05,NA,3203.29503254005,NA,NA,NA,NA,NA,NA
100,2021-04-06,NA,3006.89578074044,NA,NA,NA,NA,NA,NA
100,2021-04-07,NA,2849.77637930075,NA,NA,NA,NA,NA,NA
100,2021-04-08,NA,2712.29690304102,NA,NA,NA,NA,NA,NA
100,2021-04-09,NA,2633.73720232118,NA,NA,NA,NA,NA,NA
100,2021-04-10,NA,6326.04313615388,NA,NA,NA,NA,NA,NA
100,2021-04-11,NA,12925.0579966208,NA,NA,NA,NA,NA,NA
100,2021-04-12,NA,6483.16253759357,NA,NA,NA,NA,NA,NA
100,2021-04-13,NA,5108.36777499629,NA,NA,NA,NA,NA,NA
100,2021-04-14,NA,4420.97039369765,NA,NA,NA,NA,NA,NA
100,2021-04-15,NA,4008.53196491846,NA,NA,NA,NA,NA,NA
100,2021-04-16,NA,3556.81368577935,NA,NA,NA,NA,NA,NA
100,2021-04-17,NA,3262.21480807994,NA,NA,NA,NA,NA,NA
100,2021-04-18,NA,3046.17563110036,NA,NA,NA,NA,NA,NA
100,2021-04-19,NA,2947.97600520056,1.5,0.071,0.017,0.002,2516.832,NA
300,2021-04-19,NA,NA,0.9,0.075,0.019,0.006,7680.96,NA
100,2021-04-20,NA,2731.93682822098,NA,NA,NA,NA,NA,NA
100,2021-04-21,NA,2614.09727714122,NA,NA,NA,NA,NA,NA
100,2021-04-22,NA,2515.89765124141,NA,NA,NA,NA,NA,NA
100,2021-04-23,NA,2437.33795052157,NA,NA,NA,NA,NA,NA
100,2021-04-24,NA,2633.73720232118,NA,NA,NA,NA,NA,NA
100,2021-04-25,NA,2889.05622966067,NA,NA,NA,NA,NA,NA
100,2021-04-26,NA,2456.97787570153,NA,NA,NA,NA,NA,NA
100,2021-04-27,NA,2358.77824980172,NA,NA,NA,NA,NA,NA
100,2021-04-28,NA,2299.85847426184,NA,NA,NA,NA,NA,NA
