"DATE","tmax","tmin","rain","wind","relative_humidity","atm_trans","Kdown_direct","Kdown_diffuse","vpd"
2022-03-08,14.2,3,3e-04,3.91,0.61,0.72643,15447.6,3992.4,651.67
2022-03-09,11.8,5.3,0.0166,2.94,0.84,0.27437,1951.2,5457.6,203.33
2022-03-10,9.2,0.9,0,2.13,0.73,0.36628,2808,7171.2,360
2022-03-11,16.8,-1.9,0,2.19,0.77,0.7248,16380,3542.4,550
2022-03-12,9.4,-5.2,0.0117,5.14,0.75,0.37871,3538.8,6962.4,184.17
2022-03-13,10.2,-8.9,0,3.98,0.48,0.76232,17823.6,3499.2,515
2022-03-14,16.1,-1.1,0,2.44,0.5,0.72708,16542,3970.8,814.17
2022-03-15,18.9,0.7,0,1.84,0.6,0.70712,15750,4370.4,1034.17
2022-03-16,17.4,2,0.0077,2.04,0.67,0.52265,7657.2,7340.4,538.33
2022-03-17,20.2,8.4,0.0039,2.14,0.81,0.52876,8496,6804,774.17
2022-03-18,20.8,5.4,0,2.88,0.76,0.46789,6400.8,7250.4,815
2022-03-19,22.8,7.3,1e-04,2.95,0.73,0.50239,8568,6210,955
2022-03-20,17,6.2,0,6.27,0.56,0.47285,6609.6,7412.4,660.83
2022-03-21,19.6,3,0,2.79,0.51,0.71032,16527.6,4705.2,1065
2022-03-22,20.1,3.5,0,2.15,0.57,0.57174,8708.4,8517.6,1103.33
2022-03-23,16.6,9.4,0.0182,2.93,0.9,0.11642,50.4,3484.8,29.17
2022-03-24,20.2,10.5,9e-04,2.44,0.8,0.48341,6836.4,7956,756.67
2022-03-25,14,4.4,0,3.61,0.54,0.48803,7722,7326,718.33
2022-03-26,8.9,3.2,5e-04,5.32,0.53,0.59122,10731.6,7635.6,545
2022-03-27,5.9,-1.8,0,5.11,0.5,0.7526,19008,4546.8,458.33
2022-03-28,6.2,-3,0,4.8,0.41,0.7728,20894.4,3470.4,554.17
2022-03-29,12.5,-4,0,1.93,0.41,0.61171,10677.6,8748,699.17
2022-03-30,15.1,1.5,1e-04,2.47,0.65,0.51912,8629.2,7974,480.83
2022-03-31,20.5,9.1,0.0087,4.48,0.88,0.38338,5835.6,6512.4,430.83
2022-04-01,17,5.8,0,5.27,0.57,0.62749,13096.8,7254,618.33
2022-04-02,15.2,-2.5,0,2.37,0.56,0.75011,20293.2,4201.2,730
2022-04-03,12.6,6.1,0,3.79,0.5,0.74213,20084.4,4312.8,754.17
2022-04-04,17.2,-1.7,3e-04,2.02,0.59,0.55774,10483.2,7974,748.33
2022-04-05,20.3,8,0.0048,2.03,0.65,0.3586,3693.6,8251.2,720.77
2022-04-06,22.5,10.9,0.0046,2.62,0.8,0.59288,11023.2,8852.4,833.08
2022-04-07,16.9,11.7,0.0162,2.62,0.78,0.29986,3254.4,6861.6,532.31
2022-04-08,14.4,1.9,0.0021,2.91,0.56,0.58688,12398.4,7524,723.85
2022-04-09,9.1,1.5,0.0014,4.38,0.6,0.51416,8758.8,8802,543.08
2022-04-10,15.1,0.6,0,4.63,0.52,0.65168,15807.6,6584.4,785.38
2022-04-11,24,1.5,0,2.4,0.58,0.67545,17960.4,5385.6,1201.54
2022-04-12,22.5,10.9,0,2.41,0.57,0.42104,5889.6,8748,1023.08
2022-04-13,26.5,9.6,0,2.32,0.71,0.56115,11995.2,7624.8,1327.69
2022-04-14,23,14.5,0,3.54,0.62,0.34156,3632.4,8377.2,925.38
2022-04-15,20.8,3.3,0,2.9,0.4,0.73884,20775.6,5346,1375.38
2022-04-16,25.3,9.1,5e-04,3.04,0.41,0.6034,14130,7318.8,1579.23
2022-04-17,20.2,6.9,0,2.9,0.44,0.70659,18878.4,6372,1156.15
2022-04-18,13.9,2.3,0.0237,3.27,0.75,0.12597,122.4,4402.8,56.15
2022-04-19,11.7,1,1e-04,5.29,0.56,0.69516,18338.4,6760.8,678.46
2022-04-20,16.2,-2,0,2.3,0.57,0.73583,22485.6,4215.6,774.62
2022-04-21,20.2,5.6,0,2.02,0.64,0.31562,3423.6,8085.6,670
2022-04-22,24.7,10.1,0,2,0.68,0.71771,22197.6,4100.4,1236.43
2022-04-23,27.5,11.8,2e-04,1.79,0.64,0.64823,18734.4,5130,1237.86
2022-04-24,29,12.3,0,2.43,0.61,0.68992,21265.2,4251.6,1832.86
2022-04-25,30.5,12.2,0,2.24,0.55,0.68012,20484,4784.4,1992.86
2022-04-26,25.2,13.3,0.0074,2.9,0.67,0.39649,7858.8,6937.2,890.71
2022-04-27,18.1,5.6,0,5.67,0.48,0.70935,20847.6,5738.4,1000.71
2022-04-28,19.5,5.5,0,3.42,0.4,0.74863,23932.8,4244.4,1291.43
2022-04-29,20.1,6.9,0,1.89,0.39,0.52855,10710,9266.4,1246.43
2022-04-30,16.2,10.2,0.0031,1.16,0.62,0.28963,2991.6,7999.2,552.86
2022-05-01,24.6,7.4,0.0038,1.19,0.82,0.46377,8427.6,9241.2,620.71
2022-05-02,28.1,12.4,2e-04,2.68,0.67,0.72451,23306.4,4402.8,1827.86
2022-05-03,29.2,9.9,5e-04,2.83,0.53,0.61985,17236.8,6559.2,1680
2022-05-04,27.8,14.6,0.0012,2.73,0.73,0.63785,17683.2,6894,1507.14
2022-05-05,26,10.4,0,2.62,0.63,0.54256,11977.2,9003.6,1392.86
2022-05-06,22.5,14.3,0.0096,2.65,0.87,0.23146,1116,7866,320
2022-05-07,16.6,10.4,0.0244,2.75,0.94,0.16115,244.8,6030,97.14
2022-05-08,14.9,7.1,2e-04,3.59,0.71,0.4225,4575.6,11930.4,572.86
2022-05-09,20.8,3.2,0,1.69,0.63,0.74417,24973.2,4194,1072.14
2022-05-10,23.5,4.8,0,2.29,0.48,0.74861,25210.8,4222.8,1366.43
2022-05-11,25.5,6.2,0,2.24,0.48,0.73856,24908.4,4219.2,1690.71
2022-05-12,24.1,10.9,3e-04,2.9,0.58,0.5184,11545.2,8960.4,1089.29
2022-05-13,24,15.6,0.0046,2.58,0.8,0.49912,11872.8,7927.2,758.57
2022-05-14,24.6,13.8,0.0053,1.17,0.86,0.45455,9046.8,9036,620.71
2022-05-15,28.4,13.4,0.0018,1.92,0.75,0.57786,16344,6706.8,1229.29
2022-05-16,26.5,15.1,5e-04,3.44,0.69,0.60623,17283.6,6962.4,1379.29
2022-05-17,28.7,11.6,0,3.84,0.5,0.6941,22154.4,5677.2,2035
2022-05-18,29.6,11.4,0,2.77,0.5,0.57534,15598.8,7527.6,2107.86
2022-05-19,31.3,18.9,1e-04,3.26,0.49,0.65196,19746,6523.2,2241.43
2022-05-20,36.3,14.8,0.0019,2.6,0.64,0.63504,19216.8,6429.6,2650
2022-05-21,31.9,16.8,4e-04,2.37,0.57,0.57341,15249.6,7959.6,2141.43
2022-05-22,31.6,17.5,0.0012,2.15,0.69,0.57529,16686,6649.2,1672.86
2022-05-23,22.2,16.5,0.0137,2.25,0.86,0.20344,1188,7081.2,347.86
2022-05-24,17.8,12.9,0.0554,2.43,0.91,0.18448,428.4,7084.8,282.14
2022-05-25,21.8,12.6,0,2.35,0.81,0.4787,8002.8,11530.8,618.57
2022-05-26,22.8,14.4,4e-04,2.92,0.82,0.35339,4118.4,10328.4,528.57
2022-05-27,24.6,15.6,0.0114,2.4,0.84,0.48218,11944.8,7801.2,695
2022-05-28,23.7,13.4,0.0016,3.1,0.7,0.51261,10612.8,10414.8,1032.86
2022-05-29,25.4,10.8,0,1.67,0.75,0.56524,14122.8,9100.8,1047.86
2022-05-30,28.7,12.6,0,1.52,0.74,0.6516,20991.6,5821.2,1364.29
2022-05-31,31.4,15.9,0,1.68,0.68,0.63721,20228.4,6030,1852.86
2022-06-01,31.8,16.6,1e-04,2.28,0.68,0.64314,20908.8,5630.4,1942.14
2022-06-02,31.9,18,4e-04,3.03,0.66,0.63411,19591.2,6609.6,1825.71
2022-06-03,26.1,17,0.0012,2.96,0.69,0.57677,12477.6,11383.2,1477.86
2022-06-04,27,11.2,0,2.11,0.55,0.72196,24850.8,5050.8,1750
2022-06-05,26.9,11.7,0,1.75,0.56,0.67821,21546,6573.6,1649.33
2022-06-06,26.4,12.9,0,2.32,0.61,0.54351,14130,8427.6,1360.67
2022-06-07,26.3,15.3,0.0122,2.81,0.69,0.369,5220,10108.8,840.67
2022-06-08,29.1,17.1,0.0284,1.79,0.84,0.506,12718.8,8319.6,710
2022-06-09,26,18.5,0.0044,3.8,0.74,0.70538,24192,5158.8,1180
2022-06-10,24.5,12.2,0,2,0.63,0.52703,13723.2,8222.4,1279.33
2022-06-11,27,15.6,0,1.62,0.61,0.50371,11898,9090,1376.67
2022-06-12,29.5,16.7,7e-04,1.49,0.77,0.55144,14760,8229.6,1142.67
2022-06-13,33.8,18.9,4e-04,2.31,0.65,0.60278,17776.8,7365.6,1971.33
2022-06-14,33.8,21.1,0.0016,3.72,0.69,0.51099,12373.2,8949.6,1752
2022-06-15,30.6,21.8,0.0055,1.37,0.8,0.39964,6519.6,10162.8,942
2022-06-16,33.3,19.2,5e-04,2.29,0.73,0.56782,15429.6,8280,1652.67
2022-06-17,33.8,20.6,0.0228,4.36,0.72,0.6071,18151.2,7203.6,1766.67
2022-06-18,25.6,18.4,0,4.58,0.59,0.72517,25182,5108.4,1501.33
2022-06-19,26.5,11.1,0,3.55,0.39,0.74253,25804.8,5212.8,1859.33
2022-06-20,25.5,11.2,0,1.95,0.46,0.40246,7369.2,9442.8,1662.67
2022-06-21,33.5,15,0,1.65,0.48,0.67596,22377.6,5857.2,2449.33
2022-06-22,34.2,17.4,1e-04,3.17,0.49,0.62183,17726.4,8244,2717.14
2022-06-23,32.4,19.8,0.0021,2.72,0.64,0.6393,20473.2,6220.8,2145.71
2022-06-24,33.2,18.4,0,1.47,0.66,0.6556,20732.4,6634.8,2207.86
2022-06-25,31.1,18.5,4e-04,2.04,0.69,0.61995,18781.2,7088.4,1712.14
2022-06-26,28,18.5,0.0063,1.46,0.85,0.43672,9432,8784,752.14
2022-06-27,28.8,19.5,0.0018,2.72,0.75,0.47735,11692.8,8208,1326.43
2022-06-28,27.8,12.6,0,2.03,0.56,0.71297,23410.8,6296.4,1799.29
2022-06-29,29.6,14.7,0,1.44,0.68,0.62774,19591.2,6548.4,1623.57
2022-06-30,30.2,16.5,0.001,1.6,0.69,0.61478,18802.8,6778.8,1700.71
2022-07-01,33.8,17.9,0,2.19,0.66,0.63612,20548.8,5900.4,2345
2022-07-02,34.3,19.2,0.005,1.63,0.7,0.54654,15822,6883.2,1709.29
2022-07-03,30.6,19.4,0.0038,2.02,0.75,0.56994,15354,8301.6,1522.14
2022-07-04,30.5,19,0,1.47,0.59,0.55982,13417.2,9795.6,1926.43
2022-07-05,32.5,19.4,0.0055,1.74,0.7,0.4822,11545.2,8427.6,1300
2022-07-06,35.9,21.5,6e-04,2.59,0.64,0.55192,13154.4,9680.4,2189.29
2022-07-07,34.1,22.6,5e-04,2.6,0.64,0.58238,16668,7398,2082.86
2022-07-08,31,21.6,0.0018,1.29,0.71,0.53,12841.2,9032.4,1495
2022-07-09,30.4,21.6,0.0062,1.75,0.77,0.35148,5893.2,8593.2,965
2022-07-10,22.5,18.4,0.0141,1.87,0.93,0.23818,1717.2,8085.6,271.43
2022-07-11,29,13.3,0,1.19,0.72,0.69162,22874.4,5547.6,1423.57
2022-07-12,34,18.1,0.0093,2.3,0.74,0.61813,19184.4,6177.6,1534.29
2022-07-13,31.4,19.9,0.0025,2.5,0.75,0.57002,14684.4,8665.2,1482.14
2022-07-14,31.2,17,0,2.18,0.58,0.60507,18507.6,6235.2,2181.43
2022-07-15,30.3,17.2,0,1.37,0.63,0.61524,18669.6,6444,1949.29
2022-07-16,31.5,17.7,2e-04,1.15,0.62,0.49587,9968.4,10234.8,1984.29
2022-07-17,34,18,0.0017,1.39,0.65,0.48293,11516.4,8121.6,1825
2022-07-18,33.5,19.9,0.0018,1.52,0.76,0.53678,14515.2,7268.4,1814.29
2022-07-19,32.2,20.3,5e-04,2.03,0.68,0.62716,19011.6,6386.4,2000
2022-07-20,34.2,18.6,0,2,0.64,0.62817,19144.8,6238.8,2230.71
2022-07-21,33.8,22.2,1e-04,2.83,0.63,0.57601,15562.8,7660.8,2247.14
2022-07-22,35.7,19.4,0,2.25,0.58,0.63973,19688.4,6044.4,2830
2022-07-23,35.5,19.7,0,1.63,0.6,0.65805,21142.8,5263.2,2645.71
2022-07-24,34.5,19.9,1e-04,1.57,0.59,0.57217,16124.4,6778.8,2405
2022-07-25,32.8,21.6,0.0038,2.07,0.7,0.42974,6886.8,10270.8,1317.14
2022-07-26,32.3,21.5,5e-04,2.29,0.72,0.49262,9464.4,10152,1683.57
2022-07-27,30,21.9,0.0046,2.19,0.78,0.36134,4503.6,9846,990
2022-07-28,32.8,22,3e-04,2.39,0.73,0.45744,8758.8,9356.4,1578.57
2022-07-29,31.6,22,0.0016,2.5,0.69,0.49988,11152.8,8586,1610.71
2022-07-30,30,19.3,0,2.37,0.66,0.64182,16740,8528.4,1868.57
2022-07-31,29,20,0.0246,1.41,0.79,0.38201,6238.8,8755.2,677.14
2022-08-01,29.5,20.1,0.0054,2.71,0.83,0.49859,11178,8330.4,986.43
2022-08-02,32,21.4,0,3.65,0.66,0.63818,17978.4,6912,1880
2022-08-03,33.2,18.5,0,1.84,0.69,0.63455,18990,5677.2,1907.14
2022-08-04,34.5,19.5,7e-04,1.85,0.69,0.56004,13194,8503.2,2252.14
2022-08-05,31.9,20.2,0.0099,1.8,0.72,0.51891,10537.2,9496.8,1374.29
2022-08-06,30,20.1,0.0201,1.52,0.89,0.48314,10422,8164.8,697.14
2022-08-07,31.9,19.2,0.0014,1.09,0.79,0.59234,16124.4,6580.8,1390.71
2022-08-08,33,20.6,2e-04,1.97,0.77,0.561,14097.6,7326,1567.14
2022-08-09,34.5,22.1,3e-04,2.2,0.67,0.6467,19382.4,5220,2276.43
2022-08-10,33.9,21,0.0112,2.31,0.75,0.54748,13867.2,6879.6,1570.71
2022-08-11,31,20.9,9e-04,3.19,0.66,0.54901,13593.6,7128,1729.29
2022-08-12,28.7,18.9,4e-04,2.3,0.57,0.59397,15386.4,6940.8,1852.86
2022-08-13,28.5,13.9,0,1.61,0.53,0.70685,21081.6,5378.4,2037.86
2022-08-14,29.5,15.7,0.008,1.45,0.63,0.4124,8060.4,7311.6,1289.29
2022-08-15,25.5,17.5,0.01,1.83,0.9,0.35978,5562,7790.4,450.71
2022-08-16,24.9,16,0.01,1.42,0.83,0.40601,5940,9061.2,707.86
2022-08-17,26,15.4,3e-04,1.28,0.76,0.59637,15433.2,6501.6,1106.43
2022-08-18,28,14.4,0,1.37,0.7,0.60209,16120.8,5922,1348.57
2022-08-19,27.9,15.4,2e-04,1.57,0.77,0.39737,6159.6,8319.6,1135
2022-08-20,29.7,15.7,0,1.56,0.69,0.53291,10879.2,8445.6,1483.57
2022-08-21,27.5,18.4,0.0054,1.24,0.87,0.36045,3672,9334.8,675
2022-08-22,29.7,17.8,6e-04,2.07,0.77,0.63267,16941.6,5774.4,1417.14
2022-08-23,30.4,16.9,0,2.67,0.65,0.60114,15206.4,6267.6,1830
2022-08-24,31,15.4,0,1.5,0.65,0.60093,15508.8,5846.4,1900
2022-08-25,29.2,17.5,5e-04,1.55,0.67,0.46001,5695.2,10566,1404.62
2022-08-26,31.6,18,3e-04,1.56,0.71,0.56141,13672.8,6066,1790
2022-08-27,33,17.4,0,1.77,0.63,0.65849,18421.2,4604.4,2283.85
2022-08-28,32,18.3,0,1.82,0.68,0.64458,17510.4,4903.2,1953.08
2022-08-29,32.4,19,1e-04,1.39,0.68,0.63284,16754.4,5126.4,1934.62
2022-08-30,31.6,18.5,0.0046,2.13,0.76,0.50319,11358,5940,1256.92
2022-08-31,29.9,17.8,0,2.97,0.69,0.69746,19368,4467.6,1873.85
2022-09-01,30.5,14.5,0,1.78,0.58,0.71138,20365.2,3801.6,2011.54
2022-09-02,30.5,15.1,0,1.78,0.63,0.68927,18936,4338,1930
2022-09-03,30.8,16.9,0,1.62,0.61,0.64462,15962.4,5670,1777.69
2022-09-04,30.1,18.8,6e-04,1.88,0.72,0.55022,11649.6,6699.6,1363.08
2022-09-05,22.7,19.8,0.0254,2.05,0.94,0.17219,356.4,5349.6,195.38
2022-09-06,29.1,19.2,0.0046,1.93,0.83,0.59319,12970.8,6559.2,1090.77
2022-09-07,27.8,17.2,6e-04,2.2,0.76,0.6311,15613.2,5029.2,1156.15
2022-09-08,25.7,18,0.0024,1.55,0.78,0.46347,7876.8,7182,793.85
2022-09-09,26.8,17.5,0.001,1.78,0.74,0.58976,12690,6343.2,1146.92
2022-09-10,20.5,15.5,0.0115,1.88,0.84,0.16926,356.4,5068.8,288.46
2022-09-11,25.1,18.4,0.0097,1.36,0.93,0.28185,1875.6,7095.6,357.69
2022-09-12,26,17.7,0.0039,1.31,0.9,0.46448,8578.8,6102,575.38
2022-09-13,25.2,12.9,0,3.11,0.69,0.71285,18597.6,3772.8,1261.67
2022-09-14,23.8,10.8,0,2.01,0.7,0.72369,19123.2,3423.6,1032.5
2022-09-15,26.1,10.8,0,1.62,0.74,0.6842,17182.8,3978,1150
2022-09-16,26.8,13.1,0,1.23,0.74,0.70959,18176.4,3607.2,1190.83
2022-09-17,26,12.9,0,1.42,0.78,0.66261,15213.6,4975.2,1061.67
2022-09-18,27.6,12.7,0,1.51,0.75,0.631,14378.4,4701.6,1300.83
2022-09-19,29.4,14.6,0,2.29,0.69,0.66024,15876,3934.8,1477.5
2022-09-20,29.6,16.9,0,2.28,0.73,0.71729,18046.8,3308.4,1630.83
2022-09-21,30.9,13.2,0,1.58,0.7,0.7059,17564.4,3286.8,1795
2022-09-22,27.2,19.1,4e-04,4.06,0.65,0.54546,10562.4,5421.6,1201.67
2022-09-23,20.9,9.2,0,3.6,0.51,0.74878,18590.4,3175.2,1158.33
2022-09-24,25.4,10.9,0,1.52,0.6,0.63705,13521.6,4845.6,1312.5
2022-09-25,25.4,13.7,0,3.1,0.64,0.37403,4183.2,6512.4,1174.17
2022-09-26,24,12,0,3.53,0.66,0.6727,14544,4532.4,1381.67
2022-09-27,20.2,8.6,0,2.48,0.52,0.72165,16966.8,3326.4,1185.83
2022-09-28,19.1,5.9,0,2.5,0.53,0.74188,17344.8,3340.8,1065
2022-09-29,20.5,8.4,0,3.14,0.64,0.69161,14101.2,5018.4,962.5
2022-09-30,12.9,9.6,0.0205,3.69,0.77,0.10666,14.4,2908.8,220
2022-10-01,13.2,10.1,0.0724,3.8,0.97,0.08586,36,2296.8,42.5
2022-10-02,13.8,11.1,0.0081,2.82,0.93,0.08836,25.2,2354.4,117.5
2022-10-03,18.5,8.6,7e-04,2.79,0.77,0.70981,15566.4,3380.4,679.09
2022-10-04,16.9,5.4,0,2.86,0.65,0.4873,6649.2,6242.4,790
2022-10-05,22,9.6,0,3.07,0.55,0.6168,11469.6,4701.6,959.09
2022-10-06,23.2,7.9,0,2.19,0.64,0.71304,15249.6,3276,1095.45
2022-10-07,24.6,8.6,0,2.67,0.7,0.69554,14526,3380.4,1202.73
2022-10-08,16,7.6,0,3.08,0.66,0.71975,14850,3510,720.91
2022-10-09,17.3,1.7,0,2.07,0.66,0.75863,16520.4,2653.2,756.36
2022-10-10,18.1,2.7,0,1.68,0.66,0.75538,16275.6,2638.8,880
2022-10-11,19.5,3.3,0,1.64,0.76,0.69906,13370.4,3970.8,824.55
2022-10-12,21,4.8,0,2.19,0.73,0.54453,7920,5461.2,669.09
2022-10-13,22.9,13.9,0.0048,2.86,0.82,0.55917,8989.2,4622.4,780.91
2022-10-14,19.6,4.8,0,2.64,0.56,0.74501,15404.4,2559.6,1115.45
2022-10-15,24.8,4.4,0,2.26,0.58,0.71748,14454,2682,1347.27
2022-10-16,21.5,11.1,0.0027,2.58,0.67,0.44041,4942.8,5475.6,836.36
2022-10-17,19,11.2,0.0051,2.62,0.79,0.5599,7124.4,5994,729.09
2022-10-18,12.4,1.3,0,4.26,0.51,0.68353,11329.2,4532.4,531.82
2022-10-19,9.9,1.6,0,4.16,0.58,0.48199,5112,5965.2,534.55
2022-10-20,15.1,1.5,0,2.62,0.59,0.75286,14594.4,2541.6,811.82
2022-10-21,16.1,0.9,0,2.03,0.59,0.7487,14493.6,2383.2,825.45
2022-10-22,19,1.5,0,1.69,0.67,0.73939,14151.6,2354.4,848.18
2022-10-23,20.1,2.7,0,1.48,0.62,0.74448,14137.2,2322,1003.64
2022-10-24,22.6,3.6,0,1.52,0.7,0.74287,13939.2,2325.6,1042.73
2022-10-25,20.8,4.6,0,1.7,0.72,0.71392,12589.2,2890.8,785.45
2022-10-26,20.1,8.6,0.0059,2.02,0.83,0.40554,3139.2,5569.2,580
2022-10-27,17.9,6.3,0,2.75,0.65,0.73703,13320,2354.4,821.82
2022-10-28,15.6,3.2,0,1.8,0.65,0.61549,7290,5673.6,646.36
2022-10-29,16.4,8,0,1.16,0.74,0.59868,7653.6,4834.8,558.18
2022-10-30,13.8,6.4,0,1.57,0.75,0.37568,1551.6,6210,473.64
2022-10-31,14.1,8.2,0.0108,1.38,0.89,0.17663,237.6,3376.8,58.18
2022-11-01,20.4,9.2,1e-04,2.48,0.85,0.58754,8046,3862.8,657.27
2022-11-02,17.6,7.8,7e-04,1.51,0.85,0.34445,1123.2,5792.4,416.36
2022-11-03,19,8,7e-04,1.13,0.81,0.63661,8989.2,3672,569.09
2022-11-04,20.5,9,0,1.44,0.75,0.6914,11268,2354.4,725.45
2022-11-05,21.8,13.9,0.0043,2.69,0.9,0.35429,2192.4,4723.2,282.73
2022-11-06,23.2,17.1,0.0062,2.96,0.85,0.37489,3272.4,3978,408.18
2022-11-07,24.5,15.2,0,1.75,0.82,0.64756,9680.4,2728.8,919.09
2022-11-08,17.2,7.8,0,2.21,0.55,0.74125,11955.6,2120.4,948.18
2022-11-09,13.6,1.6,0,1.81,0.61,0.73438,11682,2138.4,560.91
2022-11-10,17.8,6.1,0,1.47,0.72,0.52016,4896,4806,510
2022-11-11,19.6,12.9,0.035,2.64,0.95,0.20212,237.6,3499.2,32.73
2022-11-12,21.1,11.2,0.0084,3.49,0.8,0.54801,6494.4,3549.6,659.09
2022-11-13,11.5,1.6,2e-04,5.23,0.6,0.7255,10494,2689.2,408.18
2022-11-14,7,-3,0,1.84,0.64,0.72488,10454.4,2606.4,354.55
2022-11-15,2.8,-1.7,0.0172,1.84,0.8,0.10799,18,1911.6,86.36
2022-11-16,8.1,2,0.0065,3.01,0.8,0.62972,7297.2,3862.8,383
2022-11-17,4.6,-1,0,3.53,0.55,0.73394,10656,2246.4,383
2022-11-18,8.4,-4.1,0,2.94,0.59,0.67703,9068.4,2739.6,481
2022-11-19,7.6,-3.5,0,2.15,0.6,0.70643,9662.4,2563.2,490
2022-11-20,3,-3.3,0,4.62,0.38,0.75291,10958.4,1972.8,441
2022-11-21,8.9,-6.2,0,1.92,0.49,0.74058,10681.2,1944,525
2022-11-22,12.8,-3.2,0,2.08,0.57,0.7347,10512,1922.4,610
2022-11-23,13.9,-1.7,0,2.03,0.61,0.72556,10278,1915.2,654
2022-11-24,13.2,-2.2,0,1.59,0.7,0.70081,9489.6,2206.8,583
2022-11-25,14.8,2.4,1e-04,3.22,0.68,0.41953,3178.8,3776.4,462
2022-11-26,15,0.3,0,2.62,0.71,0.68127,8215.2,3006,628
2022-11-27,17,5.7,0.0044,2.04,0.82,0.25117,1454.4,2656.8,199
2022-11-28,13.2,7.2,0,3.6,0.63,0.47576,3614.4,4125.6,515
2022-11-29,12.4,-1,0,1.88,0.81,0.68243,8773.2,2264.4,408
2022-11-30,15.9,5.9,0.0114,3.22,0.82,0.34404,2584.8,2948.4,328
2022-12-01,6.8,-2.5,0,3.78,0.45,0.67199,7815.6,2934,461
2022-12-02,9.4,-5.4,0,1.6,0.66,0.67162,8204.4,2484,494
2022-12-03,15.8,2.7,0.0136,2.23,0.81,0.23778,615.6,3150,247
2022-12-04,11.4,-1,0,2.56,0.6,0.51319,3952.8,4136.4,450
2022-12-05,8.1,-4.8,0,1.85,0.74,0.60974,5684.4,3884.4,335
2022-12-06,8.2,0.8,0.012,1.47,0.87,0.214,219.6,3124.8,34
2022-12-07,15.2,5.3,0.0068,0.98,0.99,0.18361,342,2516.4,36
2022-12-08,13.1,6.9,0.0021,1.8,0.96,0.22142,892.8,2541.6,110
2022-12-09,9.5,5.6,0.0055,1.94,0.88,0.25616,500.4,3459.6,243
2022-12-10,8.2,3.3,0.0012,1.69,0.79,0.3595,1983.6,3556.8,244
2022-12-11,9.4,2.3,0,1.17,0.75,0.25228,817.2,3060,248
2022-12-12,8.8,-0.9,0,2.16,0.78,0.69113,8557.2,2037.6,390
2022-12-13,6.7,-4.2,0,1.25,0.77,0.66749,7657.2,2552.4,273
2022-12-14,5.7,-3.4,3e-04,1.22,0.84,0.29124,619.2,3826.8,191
2022-12-15,2.3,-0.9,0.0274,2.75,0.99,0.09732,79.2,1404,14
2022-12-16,8.9,-1.5,0,2.7,0.81,0.62305,6483.6,2998.8,379
2022-12-17,7,-3,0,2.81,0.63,0.63651,7027.2,2649.6,426
2022-12-18,1.7,-3.2,0,3.16,0.61,0.69958,8449.2,2178,319
2022-12-19,5.2,-5,0,2.91,0.61,0.55908,4528.8,3960,361
2022-12-20,5.2,-5.7,0,1.62,0.68,0.68037,8020.8,2307.6,275
2022-12-21,5.6,-4.9,0,1.32,0.72,0.68718,8200.8,2232,334
2022-12-22,2.8,-2.3,0.042,2.11,0.89,0.0768,25.2,1141.2,11
2022-12-23,4,-14.7,0.0027,5.34,0.73,0.76389,9334.8,2275.2,125
2022-12-24,-3.3,-17.9,0,6.01,0.38,0.73687,9115.2,2095.2,224
2022-12-25,-1.1,-10.4,0,5.39,0.42,0.73829,8892,2354.4,330
2022-12-26,2.3,-9.8,0,2.46,0.28,0.55875,3592.8,4932,472
2022-12-27,6.3,-5.6,0,1.62,0.51,0.70397,8744.4,2016,304
2022-12-28,10.4,-5.4,0,1.66,0.68,0.71092,8953.2,1936.8,553
2022-12-29,14.6,-4.2,0,1.8,0.75,0.69723,8802,1904.4,532
2022-12-30,16,-1,0,1.96,0.88,0.63969,7444.8,2404.8,307
2022-12-31,10.9,7.8,0.0144,1.13,0.97,0.1014,10.8,1555.2,4
2023-01-01,17,6.3,6e-04,2.53,0.87,0.63011,7308,2455.2,466
2023-01-02,18.1,6.7,0,2.27,0.89,0.54985,5043.6,3506.4,374
2023-01-03,19.1,7,0,1.69,0.91,0.36486,1400.4,4294.8,336
2023-01-04,16.5,10.4,0.0059,2.02,0.84,0.16722,194.4,2426.4,118
2023-01-05,14.3,4.5,0,2.66,0.7,0.65316,8067.6,2214,633
2023-01-06,9.1,1,0,3.2,0.57,0.6283,6847.2,3088.8,422
2023-01-07,9.9,-1.6,0,2.17,0.7,0.63931,7297.2,2862,470
2023-01-08,4.2,-2.8,0.004,1.85,0.79,0.17941,223.2,2642.4,148
2023-01-09,7.7,-0.2,0.0029,3.09,0.81,0.71,9349.2,2052,378
2023-01-10,10.1,-3.2,0,2.53,0.73,0.55624,5130,3852,389
2023-01-11,7.9,-3.1,0,1.55,0.77,0.44197,2973.6,4204.8,273
2023-01-12,12.4,0.2,0.0025,1.63,0.87,0.28971,615.6,4118.4,193
2023-01-13,11.4,2.8,0.0198,4.71,0.78,0.59727,6296.4,3524.4,372
2023-01-14,2.2,-2.2,0,5.21,0.6,0.66781,8154,2898,286
2023-01-15,9.4,-5.4,0,3.98,0.52,0.73014,10209.6,1954.8,512
2023-01-16,11.4,-4.1,0,2.24,0.56,0.61955,6930,3463.2,567
2023-01-17,13.9,3.7,0.0066,1.99,0.76,0.31665,2116.8,3232.8,163
2023-01-18,15.6,5.8,0,3.45,0.78,0.55383,4752,4672.8,601
